ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,UPC,Type,Width (inches),Depth (inches),Capacity - Maximum Number of Place Settings,Soil-Sensing Capability,Tub Material,Drying Method,Additional Product Features,Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),% Better than US Federal Standard (kWh/yr),Water Use (gallons/cycle),US Federal Standard (gallons/cycle),% Better than US Federal Standard (gallons/cycle),Connected Capable,Connects Using,Communication Hardware Architecture,DR Protocol,Direct on-premises Open-standard Based Interconnection,Date Available On Market, Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2025 Criteria
2403734,Asko,DBI786*,,3838782650642,Standard,24,21.8,18,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack,Fourth Rack",230,307,25,3.2,5,36,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DBI786*_10272022115247_80145987,No
4439728,Asko,DFI563****,,3838783039385,Standard,23.8,21.9,14,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",205,307,33,3,5,40,No,,,,,08/01/2025,06/30/2025,"United States, Canada",ES_1123023_DFI563****_07022025131156_80260587,Yes
2403738,Asko,DFI564*,,3838782627453;3838782627491,Standard,24,21.8,16,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",220,307,28,3,5,40,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DFI564*_10272022115247_80145987,Yes
2403736,Asko,DFI565*,,3838782628436;3838782628542;3838782647833,Standard,24,21.8,16,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",220,307,28,3,5,40,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DFI565*_10272022115247_80145987,Yes
2403742,Asko,DFI776*,,3838782634703,Standard,24,21.8,17,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",220,307,28,3,5,40,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DFI776*_10272022115247_80145987,Yes
2403733,Asko,DFI786*,,3838782628535,Standard,24,21.8,18,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack,Fourth Rack",230,307,25,3.2,5,36,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DFI786*_10272022115247_80145987,No
2403741,Asko,DOD561*,,3838782688058,Standard,24.5,24.9,16,No,Stainless Steel,Automatic Door Release,"Top Controls,Third Rack",220,307,28,3,5,40,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DOD561*_10272022115247_80145987,Yes
2403739,Asko,DSD565*,,3838782650666,Standard,24,21.8,16,No,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Third Rack",220,307,28,3,5,40,No,,,,,02/01/2023,10/21/2022,"United States, Canada",ES_1123023_DSD565*_10272022115247_80145987,Yes
3994150,Avanti,DWF18V**,"DWF18V0W,DWF18V0W,; DWF18V1B,DWF18V1B,; DWF18V3S,DWF18V3S,",079841211807,Standard,18,24.3,10,Yes,Stainless Steel,Air Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,10/15/2022,02/04/2025,"United States, Canada",ES_92257_DWF18V**_012820251939397_7608219,No
3994148,Avanti,DWF24V**,"DWF24V0W,DWF24V0W,; DWF24V1B,DWF24V1B,; DWF24V3S,DWF24V3S,",079841212408,Standard,24,24.3,15,Yes,Stainless Steel,Air Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,10/15/2022,02/04/2025,"United States, Canada",ES_92257_DWF24V**_012820251939762_1250763,No
3994149,Avanti,DWT18V3S,,079841211838,Standard,18,24.3,10,Yes,Stainless Steel,Air Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,10/15/2022,02/04/2025,"United States, Canada",ES_92257_DWT18V3S_012820251939333_4885484,No
4008322,Beko,BDDDT48340****,",BDDT48340EXIH,",8690842727276,Standard,23.5,22.4,17,Yes,Stainless Steel,Automatic Door Release,Self-Cleaning Filter,225,307,27,2.45,5,51,No,,,,,05/01/2025,03/31/2025,"United States, Canada",ES_1036108_BDDT48340****_03312025042403_8013627,Yes
4481206,Beko,BDDDT49340***,"BDDDT49340X,BDDDT49340X,; BDDDT49340XIH,BDDDT49340XIH,",8690842679162;8690842679179,Standard,23.5,22.4,17,Yes,Stainless Steel,Fan-Assisted Dry,Self-Cleaning Filter,225,307,27,2.45,5,51,No,,,,,08/15/2025,08/13/2025,"United States, Canada",ES_1036108_BDDDT49340***_080320252155180_2272423,Yes
4481205,Beko,BDDIT49340,,8690842679216,Standard,23.5,22.4,17,Yes,Stainless Steel,Fan-Assisted Dry,Self-Cleaning Filter,225,307,27,2.45,5,51,No,,,,,08/15/2025,08/13/2025,"United States, Canada",ES_1036108_BDDIT49340_080320252155126_4493530,Yes
2583320,Beko,DDN25401*,"DDN25401X,DDN25401X,",8690842165207,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DDN25401*_12222017220545_0345335,No
2583310,Beko,DDN25402*,"DDN25402W,DDN25402W,; DDN25402X,DDN25402X,",8690842458613;8690842461897,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DDN25402*_071320211246447_4593679,No
2583162,Beko,DDS25842***,"DDS25842X,DDS25842X,",8690842266751,Standard,44.8,57,8,Yes,Stainless Steel,Condensation Dry,Top Controls,220,307,28,2.4,5,52,No,,,,,07/30/2019,07/18/2023,"United States, Canada",ES_1036108_DDS25842***_06112019181450_6890212,Yes
2583311,Beko,DDT25401**,"DDT25401X,DDT25401X,",8690842164255,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DDT25401**_12222017220631_0391109,No
2587146,Beko,DDT38530***,"DDT38530BX,DDT38530BX,; DDT38530X,DDT38530X,",8690842175879;8690842205866,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_1036108_DDT38530**_12222017203213_4733013,Yes
2582001,Beko,DDT38532***,"DDT38532X,DDT38532X,; DDT38532XHW,DDT38532XHW,; DDT38532XIH,DDT38532XIH,",8690842440380;8690842440397;8690842519758,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.37,5,53,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_DDT38532***_07132021124669_8751273,No
2582002,Beko,DDT38532*****,"DDT38532XIHHW,DDT38532XIHHW,",8690842519765,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.37,5,53,No,,,,,04/01/2022,07/18/2023,"United States, Canada",ES_1036108_DDT38532*****_013020221937915_1787066,No
2631713,Beko,DDT38532*** WS,"DDT38532X WS,,; DDT38532XIH WS,,",8690842512162,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.02,5,40,No,,,,,08/15/2022,07/31/2023,"United States, Canada",ES_1036108_DDT38532*** WS_071920220325891_9883567,No
2582158,Beko,DDT39434***,"DDT39434CF,DDT39434CF,; DDT39434X,DDT39434X,; DDT39434XC2,DDT39434XC2,; DDT39434XIH,DDT39434XIH,",8690842444968;8690842445071;8690842445088;8690842556630,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_DDT39434***_071320211246841_7952986,No
2582148,Beko,DDT39434*****,"DDT39434XIHC2,DDT39434XIHC2,",8690842556647,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,10/31/2022,07/18/2023,"United States, Canada",ES_1036108_DDT39434*****_092220221047236_8997915,No
2583303,Beko,DIN25401,,8690842163593,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DIN25401_12222017220710_0430470,No
2583160,Beko,DIS25842,,8690842266706,Standard,44.8,57,8,Yes,Stainless Steel,Condensation Dry,Top Controls,220,307,28,2.4,5,52,No,,,,,07/30/2019,07/18/2023,"United States, Canada",ES_1036108_DIS25842_06112019181507_6907951,Yes
2583321,Beko,DIT25401,,8690842163159,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DIT25401_12222017220753_0473182,No
2581999,Beko,DIT38532,,8690842440199,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.37,5,53,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_DIT38532_071320211246642_9396420,No
2631714,Beko,DIT38532 WS,,8690842571718,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,239,307,22,3.02,5,40,No,,,,,08/15/2022,07/31/2023,"United States, Canada",ES_1036108_DIT38532 WS_011820232148253_1259905,No
2582155,Beko,DIT39434,,8690842445095,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_DIT39434_071320211246573_8405419,No
2582147,Beko,DIT39434**,"DIT39434C2,DIT39434C2,",8690842556654,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.45,5,51,No,,,,,10/31/2022,07/18/2023,"United States, Canada",ES_1036108_DIT39434**_092220221047753_7049219,No
2583307,Beko,DUT25401**,"DUT25401B,DUT25401B,; DUT25401W,DUT25401W,; DUT25401X,DUT25401X,",8690842164941;8690842165177;8690842165184,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DUT25401**_12222017221204_0724796,No
2583306,Beko,DUT25401***,"DUT25401BHW,DUT25401BHW,; DUT25401WHW,DUT25401WHW,; DUT25401XHW,DUT25401XHW,",8690842519727;8690842519734;8690842519741,Standard,59.8,55,12,Yes,Stainless Steel,Condensation Dry,Top Controls,234,307,24,2.66,5,47,No,,,,,11/15/2017,07/18/2023,"United States, Canada",ES_1036108_DUT25401***_013020221937239_1416353,No
2587142,Beko,DUT36520***,"DUT36520W,DUT36520W,; DUT36520X,DUT36520X,",8690842284212;8690842284656,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Front Controls,225,307,27,2.36,5,53,No,,,,,12/29/2017,07/19/2023,"United States, Canada",ES_1036108_DUT36520***_09202019190145_6105236,Yes
2582000,Beko,DUT36522***,"DUT36522W,DUT36522W,; DUT36522X,DUT36522X,",8690842443596;8690842444746,Standard,59.8,57,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,230,307,25,2.37,5,53,No,,,,,09/01/2021,07/18/2023,"United States, Canada",ES_1036108_DUT36522***_07132021124630_2932319,No
2581760,Bertazzoni,DW18S2IPV,,8057971102228,Standard,17.6,21.6,8,No,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW18S2IPV_07172023143153_2947841,No
2581762,Bertazzoni,DW18S2IXV,,8057971102211,Standard,17.6,22.5,8,No,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW18S21XV_071720231431161_6079381,No
2581763,Bertazzoni,DW24S2IPB,,8057971102204,Standard,23.6,21.6,15,No,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24S2IPB_071720231431632_8881253,No
2581758,Bertazzoni,DW24S3IPV,,8057971102167,Standard,23.6,21.6,15,No,Stainless Steel,Fan-Assisted Dry,Third Rack,234,307,24,3,5,40,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24S3IPV_071720231431480_9011164,No
2581759,Bertazzoni,DW24T2IPB,,8057971102181,Standard,23.6,21.6,15,No,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24T2IPB_071720231431503_5369254,No
2581761,Bertazzoni,DW24T2IXB,,8057971102174,Standard,23.6,22.5,15,No,Stainless Steel,Condensation Dry,Top Controls,239,307,22,3.1,5,38,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24T2IXB_071720231431480_1635191,No
2581755,Bertazzoni,DW24T3IPT,,8057971102129,Standard,23.6,21.6,15,Yes,Stainless Steel,Fan-Assisted Dry,Third Rack,234,307,24,3,5,40,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24T3IPT_071720231431248_4844218,No
2581756,Bertazzoni,DW24T3IPV,,8057971102143,Standard,23.6,21.6,15,No,Stainless Steel,Fan-Assisted Dry,Third Rack,234,307,24,3,5,40,No,,,,,08/15/2023,07/18/2023,"United States, Canada",ES_1133661_DW24T3IPV_071720231431922_1398888,No
2407262,Crosley,XDF35***R***,,084691877325;084691877332;084691877349,Standard,23.8,24,10,No,Plastic,Heated Dry,"Front Controls,Hard Food Filter,Cycle Status Lights",240,307,22,3.2,5,36,No,,,,,01/16/2023,01/20/2023,"United States, Canada",ES_1123206_XDF35***R***_01242023081351_80153101,No
2732683,Dacor,DDW24G9000AP,,887276819853,Standard,23.5,22.8,14,Yes,Stainless Steel,Automatic Door Release,"Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",225,307,27,3.2,5,36,No,,,,,03/22/2024,11/14/2023,"United States, Canada",ES_1016518_DDW24G9000AP_11142023105452_80188705,Yes
2507600,Danby,DDW1805EWP,,067638004633,Standard,17.6,23.6,8,Yes,Stainless Steel,Air Dry,None,240,307,22,3.2,5,36,No,,,,,04/01/2023,04/14/2023,"United States, Canada",ES_0092264_DDW1805EWP_05292023110806_80164647,No
2635908,Danby,DDW1832ESS,,067638031561,Standard,17.6,22.4,10,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Hard Food Filter",234,307,24,3,5,40,No,,,,,08/17/2023,08/16/2023,"United States, Canada",ES_31682_DDW1832ESS_081520232159138_2583986,No
2642171,Danby,DDW18D1EB,,067638025829,Standard,17.7,22.5,10,Yes,Stainless Steel,Condensation Dry,"Front Controls,Hard Food Filter",239,307,22,3.1,5,38,No,,,,,08/21/2023,08/23/2023,"United States, Canada",ES_31682_DDW18D1EB_113020200741580_9381927,No
2642170,Danby,DDW18D1ESS,,067638025843,Standard,17.7,22.5,10,Yes,Stainless Steel,Condensation Dry,"Front Controls,Hard Food Filter",239,307,22,3.1,5,38,No,,,,,08/21/2023,08/23/2023,"United States, Canada",ES_31682_DDW18D1ESS_081620211049560_2597284,No
2642172,Danby,DDW18D1EW,,067638025836,Standard,17.7,22.5,10,Yes,Stainless Steel,Condensation Dry,"Front Controls,Hard Food Filter",239,307,22,3.1,5,38,No,,,,,08/21/2023,08/23/2023,"United States, Canada",ES_31682_DDW18D1EW_08162021104926_6549249,No
3387721,Danby,DDW2400ESS,,067638032179,Standard,23.6,22.4,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,04/01/2024,01/25/2024,"United States, Canada",ES_31682_DDW2400ESS_012320241826627_7574655,No
3387722,Danby,DDW2400EW,,067638032193,Standard,23.6,22.4,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,04/01/2024,01/25/2024,"United States, Canada",ES_31682_DDW2400DW_012320241826777_1773521,No
2507984,Danby,DDW2404EBSS,,067638013321,Standard,23.5,22.6,8,Yes,Stainless Steel,Heated Dry,Self-Cleaning Filter,240,307,22,3.2,5,36,No,,,,,05/10/2023,06/07/2023,"United States, Canada",ES_31682_DDW2404EBSS_060720230858172_3658188,No
2507598,Danby,DDW621WDB,,067638004633,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),Air Dry,None,155,222,30,2,3.5,43,No,,,,,04/01/2023,04/14/2023,"United States, Canada",ES_0092264_DDW621WDB_05292023110806_80164647,No
2507599,Danby,DDW631SDB,,067638012355,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),Air Dry,None,155,222,30,2,3.5,43,No,,,,,04/01/2023,04/14/2023,"United States, Canada",ES_0092264_DDW631SDB_05292023110806_80164647,No
2507983,Edgestar,BIDW1802**,",,Remark * could be A-Z, a-z, 0-9, - or blank.",,Standard,17.6,22.4,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,05/10/2023,06/07/2023,United States,ES_1092191_BIDW1802**_06072023075299_1325487,No
2507601,Edgestar,DWP63**,,,Compact,21.7,19.7,6,Yes,Hybrid (Plastic & Steel),Air Dry,None,155,222,30,2,3.5,43,No,,,,,04/01/2023,04/14/2023,"United States, Canada",ES_0092264_DWP63**_05292023110806_80164647,No
2453046,Electrolux,EDSH4944****,"EDSH4944BS,EDSH4944BS,",012505115912;12505115912,Standard,23.8,24.3,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/17/2023,04/06/2023,"United States, Canada",ES_1021080_EDSH4944****_040320230316646_4487455,No
4437444,Electrolux,EDSP4944**,",EDSP4944CS,",012505116612,Standard,23.8,24.3,12,Yes,Stainless Steel,Fan-Assisted Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,07/01/2025,06/13/2025,"United States, Canada",ES_1021080_EDSP4944**_06092025170055_5867904,No
4481117,Electrolux,EDSR1832AP,,012505116766,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.1,5,38,No,,,,,08/01/2025,08/07/2025,"United States, Canada",ES_1021080_EDSR1832AP_080720250133223_6141169,No
4481116,Electrolux,EDSR4932AP,,012505116773,Standard,23.5,22.6,10,Yes,Stainless Steel,Heated Dry,Front Controls,234,307,24,3.2,5,36,No,,,,,08/01/2025,08/07/2025,"United States, Canada",ES_1021080_EDSR4932AP_080720250034199_3043683,No
3354463,ELEMENT,ENB5322HE**,",,* could be A-Z, a-z, 0-9, - or blank.",810649033242;810649033259;810649033266,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,Top Controls,240,307,22,3.2,5,36,No,,,,,09/01/2023,12/28/2023,United States,ES_1145034_ENB5322HE**_122820230705627_1322568,No
3530994,ELEMENT,ENB6631PE**,",,Remark: * could be A-Z, a-z, 0-9, - or blank.",810649033426;810649033433;810649033440,Standard,17.6,22.6,8,Yes,Stainless Steel,Heated Dry,None,234,307,24,3.1,5,38,No,,,,,05/01/2024,05/22/2024,United States,ES_1145034_ENB6631PE**_05222024030778_1812851,No
2473582,ELEMENT,ENB6632PE**,",,Remark: * could be A-Z, a-z, 0-9, - or blank",810649030500;810649032436;810649032443,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/10/2023,05/10/2023,United States,ES_1145034_ENB6632PE**_051020230744813_3530192,No
3845273,Elisii,DDWBI884*,",,Remark * could be A-Z, a-z, 0-9, - or blank",686136180221;686136180238;686136180245,Standard,23.6,22.7,12,Yes,Hybrid (Plastic & Steel),Heated Dry,None,240,307,22,3.2,5,36,No,,,,,11/20/2024,12/11/2024,United States,ES_1142511_DDWBI884*_121120240711932_2292090,No
4478510,EMPAVA,EMPV-24BDW50,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW50_071520250258676_9440066,No
4478512,EMPAVA,EMPV-24BDW51,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW51_071520250256106_6213011,No
4478515,EMPAVA,EMPV-24BDW52,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW52_071520250256233_9136896,No
4478516,EMPAVA,EMPV-24BDW53,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW53_07152025025644_2696940,No
4478513,EMPAVA,EMPV-24BDW54,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW54_071520250257272_1580690,No
4478511,EMPAVA,EMPV-24BDW55,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW55_071520250257124_8054042,No
4478514,EMPAVA,EMPV-24BDW56,,,Standard,23.9,22.6,15,Yes,Stainless Steel,Automatic Door Release,None,240,307,22,3.2,5,36,No,,,,,07/02/2025,07/15/2025,"United States, Canada",ES_1152312_EMPV-24BDW56_071520250257726_3217387,No
2485661,Insignia,NS-DWR3SS1,,600603257179,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/01/2023,05/16/2023,"United States, Canada",ES_1059185_NS-DWR3SS1_051620230611221_2698880,No
2472794,Insignia,NS-DWRF2*****,",,Remark: * could be A-Z, a-z, 0-9, - or blank",600603275272;600603288289,Standard,23.9,24.5,8,Yes,Stainless Steel,Heated Dry,None,240,307,22,3.2,5,36,No,,,,,04/10/2023,05/05/2023,"United States, Canada",ES_1059185_NS-DWRF2*****_05052023085294_4983437,No
2732275,JennAir,JDAF3924RX,,883049663050,Standard,23.6,21.9,12,Yes,Stainless Steel,Automatic Door Release,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,09/01/2023,08/14/2023,"United States, Canada",ES_22856_JDAF3924RX_080920231956843_5474968,No
2635754,JennAir,JDAF5924RL,,883049663029,Standard,23.6,22.6,12,Yes,Stainless Steel,Automatic Door Release,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,09/01/2023,08/14/2023,"United States, Canada",ES_22856_JDAF5924RL_080920231956423_8763578,No
2635750,JennAir,JDAF5924RM,,883049663036,Standard,23.6,22.6,12,Yes,Stainless Steel,Automatic Door Release,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,09/01/2023,08/14/2023,"United States, Canada",ES_22856_JDAF5924RM_080920231956867_3271819,No
2635751,JennAir,JDAF5924RX,,883049663043,Standard,23.6,21.9,12,Yes,Stainless Steel,Automatic Door Release,Hard Food Filter,240,307,22,3.2,5,36,No,,,,,09/01/2023,08/14/2023,"United States, Canada",ES_22856_JDAF5924RX_080920231956462_8545810,No
2460518,JennAir,JDPSG244P**,,883049679990,Standard,23.9,24.5,12,Yes,Stainless Steel,"Fan-Assisted Dry,Heated Dry","Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,06/30/2023,04/19/2023,"United States, Canada",ES_22856_JDPSG244P**_041320231403332_4471431,No
2460514,JennAir,JDPSS244P**,,883049680200;883049680217,Standard,23.9,24.5,12,Yes,Stainless Steel,"Fan-Assisted Dry,Heated Dry","Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,06/30/2023,04/19/2023,"United States, Canada",ES_22856_JDPSS244P**_041320231403530_6286226,No
3990076,JennAir,JDTS3924S**,",JDTS3924SL,; ,JDTS3924SM,; ,JDTS3924SP,",883049696201;883049696218;883049696225,Standard,23.9,24.5,12,Yes,Stainless Steel,"Automatic Door Release,Fan-Assisted Dry,Heated Dry","Top Controls,Cycle Status Lights,Hard Food Filter,Third Rack",240,307,22,3.2,5,36,No,,,,,02/25/2025,01/31/2025,"United States, Canada",ES_22856_JDTS3924S**_01302025121615_3086893,No
2642161,Kenmore,1458#,",14582,; ,14585,; ,14589,",843086105357;843086105364;843086105371,Standard,23.6,24.6,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,11/01/2023,08/23/2023,"United States, Canada",ES_15649_1458#_082120230218309_9654371,No
2642167,Kenmore,1459#,",14592,; ,14595,; ,14599,",843086105388;843086105395;843086105401,Standard,23.6,24.6,15,Yes,Stainless Steel,Condensation Dry,Front Controls,239,307,22,3.1,5,38,No,,,,,11/01/2023,08/23/2023,"United States, Canada",ES_15649_1459#_08212023021725_3298000,No
2642166,Kenmore,1460#,",14602,; ,14605,; ,14609,",843086105418;843086105425;843086105432,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Front Controls,Third Rack",234,307,24,3,5,40,No,,,,,11/01/2023,08/23/2023,"United States, Canada",ES_15649_1460#_082120230218856_2092627,No
2642162,Kenmore,1462#,",14622,; ,14625,; ,14629,",843086105449;843086105456;843086105463,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,11/01/2023,08/23/2023,"United States, Canada",ES_15649_1462#_082120230217729_4939869,No
2642168,Kenmore,1463#,",14632,; ,14635,; ,14639,",843086105470;843086105487;843086105494,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,11/01/2023,08/23/2023,"United States, Canada",ES_15649_1463#_082120230217968_6588354,No
2642164,Kenmore,1464#,",14642,; ,14645,; ,14649,",843086105500;843086105517;843086110764,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,02/01/2024,08/23/2023,"United States, Canada",ES_15649_1464#_082120230217444_9453557,No
2642169,Kenmore,1467#,",14672,; ,14675,; ,14679,",843086110771;843086110788;843086110795,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,02/01/2024,08/23/2023,"United States, Canada",ES_15649_1467#_082120230218106_9729472,No
2642165,Kenmore,1468#,",14682,; ,14685,; ,14689,",843086110801;843086110818;843086110825,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,02/01/2024,08/23/2023,"United States, Canada",ES_15649_1468#_08212023021773_5659606,No
2642163,Kenmore,1469#,",14692,; ,14695,; ,14699,",843086110832;843086110849;843086110887,Standard,23.6,24.6,15,Yes,Stainless Steel,Fan-Assisted Dry,"Top Controls,Third Rack",234,307,24,3,5,40,No,,,,,02/01/2024,08/23/2023,"United States, Canada",ES_15649_1469#_082120230217769_7891791,No
2777609,Kenmore,1470#,",14702,; ,14705,; ,14709,",843086110856;843086110863;843086110870,Standard,17.6,22.4,10,Yes,Stainless Steel,Fan-Assisted Dry,"Front Controls,Third Rack",234,307,24,3,5,40,No,,,,,04/01/2024,11/27/2023,"United States, Canada",ES_15649_1470#_112120232128878_7847162,No
